id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
2b1b6cf9,2020-10-27,18666,280,,1556935,,,,51,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-10-28,19069,280,,1578300,,,,49,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-10-29,19564,281,,1599395,,,,47,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-10-30,20062,282,,1620085,,,,60,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-10-31,20331,282,,1629728,,,,60,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-01,20635,282,,1639479,,,,63,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-02,21339,282,,1667522,,,,64,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-03,21956,282,,1694856,,,,61,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-04,22578,282,,1720734,,,,70,,,1,1,2,3,0,0,0,2,2,2,2,-2,0,0,41.93,43.52,42.56,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-05,23229,284,,1748628,,,,72,,,1,1,2,3,0,1,1,2,2,2,2,-2,0,0,47.14,52.78,48.51,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-06,23835,285,,1776010,,,,88,,,1,1,2,3,0,1,1,2,2,2,2,-2,0,0,47.14,52.78,48.51,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-07,24243,285,,1788576,,,,92,,,1,1,2,3,0,1,1,2,2,2,2,-2,0,0,47.14,52.78,48.51,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-08,24732,285,,1800327,,,,96,,,1,1,2,3,0,1,1,2,2,2,2,-2,0,0,47.14,52.78,48.51,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-09,25325,285,,1831495,,,,97,,,1,-2,2,3,0,1,1,2,2,2,2,-2,0,0,48.18,54.63,49.7,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-10,25887,285,,1857228,,,,104,,,1,-2,2,3,0,1,1,2,2,2,2,-2,0,0,48.18,54.63,49.7,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-11,26511,285,,1881091,,,,95,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-12,27228,291,,1904782,,,,110,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-13,27916,294,,1926954,,,,109,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-14,28434,294,,1936870,,,,117,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-15,28434,294,,1947831,,,,127,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-16,28434,294,17998,1976381,,,,135,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-17,30114,298,,1998214,,,,139,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-18,30770,300,,2019840,,,,143,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-19,31441,305,,2039229,,,,138,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-20,32014,306,,2057375,,,,127,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-21,32352,306,,2065674,,,,124,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-22,32765,306,,2074040,,,,129,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-23,33183,311,,2099843,,,,138,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-24,33717,314,,2119378,,,,128,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-25,34268,316,,2138820,,,,116,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-26,34748,316,,2157431,,,,123,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-27,35193,328,,2173378,,,,121,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-28,35546,328,,2180398,,,,118,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-29,35828,328,,2187510,,,,123,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-11-30,36150,332,,2210542,,,,129,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-01,36591,334,,2228925,,,,128,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-02,36969,351,,2246596,0,0,,128,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,0,48.96,56.02,50.6,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-03,37371,353,,2264182,,,,111,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-04,37801,354,,2279885,,,,128,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-05,38073,354,,2286694,,,,131,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-06,38323,354,,2294058,,,,132,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-07,38703,359,,2317769,,,,151,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-08,39163,361,,2336819,5,5,,139,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-09,39525,361,,2355747,6,6,,132,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-10,40023,382,,2375075,7,7,,136,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-11,40439,387,,2392894,11,11,,132,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-12,40803,387,,2401873,12,12,,118,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-13,41003,387,,2411014,,,,121,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-14,41334,393,,2437141,,,,133,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-15,41852,395,,2459758,14,14,,126,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-16,42312,402,,2482894,19,19,,133,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-17,42776,404,,2506860,28,28,,121,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,0,2,53.12,56.02,55.36,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-18,43207,404,,2531137,43,43,,122,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-19,43582,404,,2544450,48,48,,136,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-20,43905,404,,2557172,55,55,,138,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-21,44336,405,,2589017,69,69,,146,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-22,44932,405,,2615571,84,84,,138,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-23,45455,421,,2633920,101,101,,129,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-24,45931,421,,2640009,114,114,,123,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-25,46248,421,,2646607,,,,113,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-26,46678,421,,2657545,122,122,,112,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-27,47059,421,,2667861,139,139,,129,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-28,47585,429,,2689639,766,766,,141,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-29,48278,433,,2708971,1858,1858,,151,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-30,49010,436,,2728073,2331,2331,,145,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2020-12-31,49567,436,,2737139,2422,2422,,140,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-01,49803,436,,2744407,2449,2449,,126,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-02,50266,436,,2759758,2467,2467,,127,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-03,50716,436,,2775068,2509,2509,,128,,,1,-2,2,-4,0,1,1,2,2,2,2,-2,1,2,54.38,56.02,56.79,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-04,51245,449,,2813021,2547,2547,,129,,,2,-2,2,4,0,1,1,2,2,2,2,-2,1,2,57.24,61.11,60.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-05,52180,452,,2844717,5993,5993,,133,,,2,-2,2,4,0,1,1,2,2,2,2,-2,1,2,57.24,61.11,60.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-06,52967,465,,2874537,15162,15150,12,129,,,2,-2,2,4,0,1,1,2,2,2,2,-2,1,2,57.24,61.11,60.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-07,53792,467,,2903754,21787,21773,14,127,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-08,54476,472,,2931393,23459,23435,24,131,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-09,54919,472,,2946787,23633,23607,26,125,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-10,55474,472,,2961464,23780,23748,32,143,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-11,55903,478,,2994080,24283,24240,43,147,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-12,56615,482,,3017607,28658,28606,52,149,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-13,57282,509,,3039868,38633,38571,62,156,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-14,57736,511,,3060074,47234,47162,72,164,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-15,58202,517,,3078673,51857,51782,75,158,,,2,-2,2,4,0,1,1,2,2,2,2,-2,2,2,58.49,61.11,61.49,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-16,58445,517,,3087342,52704,52625,79,150,,,2,-2,2,4,1,1,1,2,2,2,2,-2,2,2,61.61,66.67,65.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-17,58651,517,,3095992,53100,53013,87,158,,,2,-2,2,4,1,1,1,2,2,2,2,-2,2,2,61.61,66.67,65.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-18,59034,521,,3119313,54742,54345,397,152,,,2,-2,2,4,1,1,1,2,2,2,2,-2,2,2,61.61,66.67,65.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-19,59456,525,,3137167,60236,59003,1233,132,,,2,-2,2,4,1,1,1,2,2,2,2,-2,2,2,61.61,66.67,65.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-20,59887,543,,3154733,71112,69168,1944,124,,,2,-2,2,4,1,1,1,2,2,2,2,-2,2,2,61.61,66.67,65.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
2b1b6cf9,2021-01-21,60259,544,,3169984,79895,77770,2125,125,,,2,-2,2,4,1,1,1,2,2,2,2,-2,2,2,61.61,66.67,65.06,37.5,1,Norway,,,60.472,8.4689,5311916,NOR,NO,578,NOK,,ChIJv-VNj0VoEkYRK9BkuJ07sKE,Norway,NO,,NOR
